नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : सांसद मद,,विधान सभा : कोविड,,मंडल : कोविड,,पंचायत : ,,"परियोजना विवरण : वैश्विक महामारी कोरोना कोविड-19 से बचाव एवं रोकथाम के लिए सोनी ग्लोबल सर्विस को जे0एन095 मास्क के लिए जिला नजारत उपसमाहर्त्ता, हजारीबाग को उपलब्ध करायी गयी राशि। (37500 मास्क)",,"अनुशंसित राशि/आवंटित निधि : 22,48,125",,वर्ष अनुशंसित/समापन वर्ष : 2021,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : सांसद मद,,विधान सभा : कोविड,,मंडल : कोविड,,पंचायत : ,,"परियोजना विवरण : अधीक्षक, शेख भिखारी मेडिकल कॉलेज अस्पताल, हजारीबाग",,"अनुशंसित राशि/आवंटित निधि : 1,71,100",,वर्ष अनुशंसित/समापन वर्ष : 2022,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : सांसद मद,,विधान सभा : कोविड,,मंडल : कोविड,,पंचायत : ,,"परियोजना विवरण : कोविड-19 के बचाव एवं रोकथाम हेतु स्वास्थ्य सुविधाओं को और बेहतर बनाने के निमित्त वेंटीलेटर, ऑक्सीजन सिलिंडर, पी0पी0ई0 किट, मास्क व अन्य चिकित्सा संबंधी आपूर्ति हेतु",,"अनुशंसित राशि/आवंटित निधि : 20,00,000",,वर्ष अनुशंसित/समापन वर्ष : 2022,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : सांसद मद,,विधान सभा : कोविड,,मंडल : कोविड,,पंचायत : ,,परियोजना विवरण : वैश्विक महामारी कोरोना कोविड-19 से संक्रमित मरीजों के स्वास्थ्य सुविधाओं को और सुदृढ़ व बेहतर बनाने हेतु।,,"अनुशंसित राशि/आवंटित निधि : 5,00,000",,वर्ष अनुशंसित/समापन वर्ष : 2022,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : सांसद मद,,विधान सभा : कोविड,,मंडल : कोविड,,पंचायत : ,,परियोजना विवरण : कोरोना कोविड-19 को देखते हुए आम जनमानस खासकर बुजूर्ग आदि के लिए उच्च गणुवत्ता वाले मल्टी लेयर मास्क/ फेस कवर खरीदे जाने हेतु,,"अनुशंसित राशि/आवंटित निधि : 15,00,000",,वर्ष अनुशंसित/समापन वर्ष : 2022,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : सांसद मद,,विधान सभा : कोविड,,मंडल : कोविड,,पंचायत : ,,"परियोजना विवरण : प्रखण्ड विकास पदाधिकारी, विष्णुगढ़/ कटकमसांडी को सामुदायिक स्वास्थ्य केन्द्र, विष्णुगढ़ एवं कटकमसांडी के मरीजो को ऑक्सीजन सप्लाई हेतु पाईप लाईन निर्माण। (4.00-4.00 लाख रूपये)",,"अनुशंसित राशि/आवंटित निधि : 8,00,000",,वर्ष अनुशंसित/समापन वर्ष : 2022,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : सांसद मद,,विधान सभा : कोविड,,मंडल : कोविड,,पंचायत : ,,परियोजना विवरण : हजारीबाग जिले को कोरोना की तीसरी लहर से निपटने व क्षेत्रवासियों की सुरक्षा के लिए 50000 (पचास हजार) 03 लेयर मास्क का निर्माण।,,"अनुशंसित राशि/आवंटित निधि : 7,50,000",,वर्ष अनुशंसित/समापन वर्ष : 2022,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : सांसद मद,,विधान सभा : कोविड,,मंडल : कोविड,,पंचायत : ,,परियोजना विवरण : रामगढ़ जिला में यातायात व्यवस्था सुदृढ़ करने हेतु 05 स्थानों पर यातायात पोस्ट निर्माण हेतु।,,"अनुशंसित राशि/आवंटित निधि : 21,71,500",,वर्ष अनुशंसित/समापन वर्ष : 2022,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : कटकमदाग,,पंचायत : ,,परियोजना विवरण : कटकमदाग प्रखण्ड अन्तर्गत बेंदी ग्राम स्थित पुनर्वास स्थल पर डीप बोरिंग का निर्माण। (चार अद्द),,अनुशंसित राशि/आवंटित निधि : 1890000,,वर्ष अनुशंसित/समापन वर्ष : 2023,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : सदर,,पंचायत : ,,परियोजना विवरण : सदर प्रखण्ड अन्तर्गत रूकमिनि पुस्तकालय का उन्नयन,,अनुशंसित राशि/आवंटित निधि : 200000,,वर्ष अनुशंसित/समापन वर्ष : 2021,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : कटकमदाग,,पंचायत : ,,परियोजना विवरण : हजारीबाग जिलान्तर्गत 40 प्राथमिक विद्यालयों में व्यवस्था सुदृढ़ीकरण।,,अनुशंसित राशि/आवंटित निधि : 4537500,,वर्ष अनुशंसित/समापन वर्ष : 2021,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : दारु,,पंचायत : ,,परियोजना विवरण : 25 सामुदायिक शौचालयों में जलापूर्ति कार्य।,,अनुशंसित राशि/आवंटित निधि : 1727388,,वर्ष अनुशंसित/समापन वर्ष : 2023,,परियोजना की स्थिति : प्रगति पर है
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : कटकमसांडी,,पंचायत : ,,परियोजना विवरण : हजारीबाग जिलान्तर्गत 40 प्राथमिक विद्यालयों में व्यवस्था सुदृढ़ीकरण।,,अनुशंसित राशि/आवंटित निधि : 4537500,,वर्ष अनुशंसित/समापन वर्ष : 2021,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : सदर,,पंचायत : ,,परियोजना विवरण : 10 सामुदायिक शौचालयों में जलापूर्ति कार्य।,,अनुशंसित राशि/आवंटित निधि : 460637,,वर्ष अनुशंसित/समापन वर्ष : 2023,,परियोजना की स्थिति : प्रगति पर है
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : कटकमदाग,,पंचायत : ,,परियोजना विवरण : 10 सामुदायिक शौचालयों में जलापूर्ति कार्य।,,अनुशंसित राशि/आवंटित निधि : 460637,,वर्ष अनुशंसित/समापन वर्ष : 2023,,परियोजना की स्थिति : प्रगति पर है
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : कटकमसांडी,,पंचायत : ,,परियोजना विवरण : 10 सामुदायिक शौचालयों में जलापूर्ति कार्य।,,अनुशंसित राशि/आवंटित निधि : 460637,,वर्ष अनुशंसित/समापन वर्ष : 2023,,परियोजना की स्थिति : प्रगति पर है
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : दारु,,पंचायत : ,,परियोजना विवरण : हजारीबाग जिलान्तर्गत 40 प्राथमिक विद्यालयों में व्यवस्था सुदृढ़ीकरण।,,अनुशंसित राशि/आवंटित निधि : 4537500,,वर्ष अनुशंसित/समापन वर्ष : 2021,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : सदर,,पंचायत : ,,परियोजना विवरण : हजारीबाग जिलान्तर्गत 40 प्राथमिक विद्यालयों में व्यवस्था सुदृढ़ीकरण।,,अनुशंसित राशि/आवंटित निधि : 4537500,,वर्ष अनुशंसित/समापन वर्ष : 2022,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : सदर,,पंचायत : ,,"परियोजना विवरण : समर्थ आवासीय विद्यालय, हजारीबाग के चाहरदिवारी का जीर्णोद्धार कार्य।",,अनुशंसित राशि/आवंटित निधि : 2481800,,वर्ष अनुशंसित/समापन वर्ष : 2022,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : सदर,,पंचायत : ,,"परियोजना विवरण : समर्थ आवासीय विद्यालय, हजारीबाग के ब्लॉक-ए एवं सी का जीर्णोद्धार कार्य।",,अनुशंसित राशि/आवंटित निधि : 2496100,,वर्ष अनुशंसित/समापन वर्ष : 2022,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : सदर,,पंचायत : ,,"परियोजना विवरण : समर्थ आवासीय विद्यालय, हजारीबाग के ब्लॉक-बी का जीर्णोद्धार कार्य।",,अनुशंसित राशि/आवंटित निधि : 2419150,,वर्ष अनुशंसित/समापन वर्ष : 2022,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : सदर,,पंचायत : ,,"परियोजना विवरण : समर्थ आवासीय विद्यालय, हजारीबाग के कार्यालय भवन का जीर्णोद्धार कार्य।",,अनुशंसित राशि/आवंटित निधि : 2139960,,वर्ष अनुशंसित/समापन वर्ष : 2022,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : कटकमसांडी,,पंचायत : ,,परियोजना विवरण : 35 आंगनबाडी केन्द्रों का मरम्मती,,अनुशंसित राशि/आवंटित निधि : 550191,,वर्ष अनुशंसित/समापन वर्ष : 2021,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : सदर,,पंचायत : ,,परियोजना विवरण : 35 आंगनबाडी केन्द्रों का मरम्मती,,अनुशंसित राशि/आवंटित निधि : 550191,,वर्ष अनुशंसित/समापन वर्ष : 2021,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : कटकमसांडी,,पंचायत : ,,परियोजना विवरण : 13 आंगनबाडी केन्द्रों का मरम्मती,,अनुशंसित राशि/आवंटित निधि : 683463,,वर्ष अनुशंसित/समापन वर्ष : 2022,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : सदर,,पंचायत : ,,परियोजना विवरण : 13 आंगनबाडी केन्द्रों का मरम्मती,,अनुशंसित राशि/आवंटित निधि : 683463,,वर्ष अनुशंसित/समापन वर्ष : 2022,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : सदर,,पंचायत : ,,परियोजना विवरण : 06 आंगनबाडी केन्द्रों का नया भवन निर्माण,,अनुशंसित राशि/आवंटित निधि : 2994600,,वर्ष अनुशंसित/समापन वर्ष : 2023,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : सदर,,पंचायत : ,,"परियोजना विवरण : सम्प्रेक्षण गृह, हजारीबाग का व्यवस्था सुदृढ़ीकरण हेतु विविध कार्य . 1",,अनुशंसित राशि/आवंटित निधि : 3379100,,वर्ष अनुशंसित/समापन वर्ष : 2023,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : कटकमसांडी,,पंचायत : ,,परियोजना विवरण : ,,39455700,,वर्ष अनुशंसित/समापन वर्ष : 2022,,परियोजना की स्थिति : प्रगति पर है
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : सदर,,पंचायत : ,,"परियोजना विवरण : सम्प्रेक्षण गृह, हजारीबाग का व्यवस्था सुदृढ़ीकरण हेतु विविध कार्य . 2",,6273600,,वर्ष अनुशंसित/समापन वर्ष : 2023,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : कटकमदाग,,पंचायत : ,,परियोजना विवरण : 08 आंगनबाडी केन्द्रों का मरम्मती,,1016250,,वर्ष अनुशंसित/समापन वर्ष : 2023,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : दारु,,पंचायत : ,,परियोजना विवरण : 08 आंगनबाडी केन्द्रों का मरम्मती,,1016250,,वर्ष अनुशंसित/समापन वर्ष : 2023,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : दारु,,पंचायत : ,,"परियोजना विवरण : महेशरा +2 उच्च विद्यालय, महेशरा के उन्नयन हेतु विविध कार्य।",,30150000,,वर्ष अनुशंसित/समापन वर्ष : 2022,,परियोजना की स्थिति : प्रगति पर है
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : सदर,,पंचायत : ,,परियोजना विवरण : एस0बी0एम0सी0एच0 में 4 भेंटिलेटर का क्रय,,3068800,,वर्ष अनुशंसित/समापन वर्ष : 2021,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : सदर,,पंचायत : ,,परियोजना विवरण : डी0एम0एफ0टी0 के तहत चिकित्सा उपकरणों की खरीद - 1,,21886178,,वर्ष अनुशंसित/समापन वर्ष : 2021,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : सदर,,पंचायत : ,,परियोजना विवरण : एसबीएमसीएच में विधुत कार्य,,5849398,,वर्ष अनुशंसित/समापन वर्ष : 2021,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : सदर,,पंचायत : ,,परियोजना विवरण : पीएसए प्लांट एसबीएमसीएच के लिए प्रत्येक 250 केवीए के 2 जेनरेटर की खरीद,,5000000,,वर्ष अनुशंसित/समापन वर्ष : 2021,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : कटकमसांडी,,पंचायत : ,,परियोजना विवरण : कटकमसांडी सामुदायिक स्वास्थ्य केन्द्र के सुदृढ़ीकरण हेतु विविध कार्य,,7004350,,वर्ष अनुशंसित/समापन वर्ष : 2021,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : कटकमदाग,,पंचायत : ,,"परियोजना विवरण : उत्क्रमित उच्च विद्यालय, कटकमदाग के उन्नयन हेतु विविध कार्य।",,5693400,,वर्ष अनुशंसित/समापन वर्ष : 2022,,परियोजना की स्थिति : प्रगति पर है
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : कटकमसांडी,,पंचायत : ,,परियोजना विवरण : कटकमसांडी सामुदायिक स्वास्थ्य केन्द्र में चाहरदीवारी का निर्माण।,,2473200,,वर्ष अनुशंसित/समापन वर्ष : 2022,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : सदर,,पंचायत : ,,"परियोजना विवरण : बिहारी बालिका उच्च विद्यालय, हजारीबाग के उन्नयन हेतु विविध कार्य।",,3645900,,वर्ष अनुशंसित/समापन वर्ष : 2022,,परियोजना की स्थिति : प्रगति पर है
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : दारु,,पंचायत : ,,"परियोजना विवरण : झारखण्ड बालिका आवासीय विद्यालय, दारू का चाहरदिवारी निर्माण।",,9313100,,वर्ष अनुशंसित/समापन वर्ष : 2022,,परियोजना की स्थिति : प्रगति पर है
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : कटकमसांडी,,पंचायत : ,,परियोजना विवरण : कटकमसांडी सामुदायिक स्वास्थ्य केन्द्र अन्तर्गत 2 हाई मास्ट लाईट का अधिष्ठापन।,,1988300,,वर्ष अनुशंसित/समापन वर्ष : 2022,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : सदर,,पंचायत : ,,परियोजना विवरण : डी0एम0एफ0टी0 के तहत चिकित्सा उपकरणों की खरीद - 2,,24947538,,वर्ष अनुशंसित/समापन वर्ष : 2022,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : सदर,,पंचायत : ,,परियोजना विवरण : एसबीएमसीएच में पोस्टमार्टम भवन का मरम्मती कार्य।,,1938900,,वर्ष अनुशंसित/समापन वर्ष : 2022,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : सदर,,पंचायत : ,,परियोजना विवरण : सदर अस्पताल के पुराने भवन (ओ0पी0डी0) का जीर्णोद्धार कार्य।,,592000,,वर्ष अनुशंसित/समापन वर्ष : 2022,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : कटकमसांडी,,पंचायत : ,,"परियोजना विवरण : सामुदायिक स्वास्थ्य केन्द्र, कटकमसांडी में प्रसव कक्ष के स्ंफेीलं प्रमाणीकरण हेतु आवश्यक कार्य।",,1789400,,वर्ष अनुशंसित/समापन वर्ष : 2022,,परियोजना की स्थिति : समाप्त
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : दारु,,पंचायत : ,,"परियोजना विवरण : मध्य विद्यालय, दारू बॉय के उन्नयन हेतु विविध कार्य।",,12160200,,वर्ष अनुशंसित/समापन वर्ष : 2022,,परियोजना की स्थिति : प्रगति पर है
नेता : जयंत सिन्हा जी / जयन्त सर / जयन्त भैया / जस / जयंत सिन्हा जी,निधि : खनिज मद,,विधान सभा : हज़ारीबाग,,मंडल : सदर,,पंचायत : ,,"परियोजना विवरण : मध्य विद्यालय, हरहद के उन्नयन हेतु विविध कार्य।",,6042900,,वर्ष अनुशंसित/समापन वर्ष : 2022,,परियोजना की स्थिति : प्रगति पर है
